Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID315790,315790,2,21.557,269.100,268.484,0,2547,2547,5,1,-10921639,110.412,56,12,255,10710,97.567,5.202,0.848,1.039
ID315791,315791,1,21.304,386.192,310.685,0,2547,2547,5,1,-10921639,105.763,46,9,255,10259,102.597,5.178,0.891,0.971
ID315792,315792,0,10.515,266.942,125.380,0,2548,2548,5,1,-10921639,34.866,4,1,255,3382,73.096,2.000,0.900,0.452
ID315793,315793,2,21.574,273.573,268.450,0,2548,2548,5,1,-10921639,111.773,70,11,255,10842,97.886,5.202,0.846,1.047
ID315794,315794,1,21.070,387.530,316.744,0,2548,2548,5,1,-10921639,106.474,45,8,255,10328,102.810,5.159,0.892,0.977
ID315796,315796,2,22.629,278.229,268.178,0,2549,2549,5,1,-10921639,116.144,63,14,255,11266,98.847,5.201,0.854,1.083
ID315797,315797,1,21.317,388.440,322.977,0,2549,2549,5,1,-10921639,108.742,41,8,255,10548,104.434,5.196,0.895,0.984
ID315795,315795,0,10.504,266.958,125.382,0,2549,2549,5,1,-10921639,34.732,4,0,255,3369,73.135,2.000,0.907,0.452
ID315800,315800,1,21.645,388.733,329.269,0,2550,2550,5,1,-10921639,110.052,50,10,255,10675,103.958,5.165,0.893,0.999
ID315798,315798,0,10.527,267.008,125.353,0,2550,2550,5,1,-10921639,34.711,4,1,255,3367,73.293,2.000,0.905,0.450
ID315799,315799,2,22.548,283.030,267.773,0,2550,2550,5,1,-10921639,117.423,75,13,255,11390,98.046,5.220,0.859,1.107
ID315801,315801,0,10.593,267.084,125.296,0,2551,2551,5,1,-10921639,34.866,4,1,255,3382,74.054,2.000,0.902,0.447
ID315802,315802,2,23.043,288.019,267.070,0,2551,2551,5,1,-10921639,120.588,64,14,255,11697,100.330,5.185,0.862,1.113
ID315803,315803,1,21.285,388.570,335.801,0,2551,2551,5,1,-10921639,108.485,55,10,255,10523,103.667,5.183,0.891,0.986
ID315804,315804,0,10.602,267.062,125.276,0,2552,2552,5,1,-10921639,34.670,4,1,255,3363,74.044,2.000,0.909,0.446
ID315805,315805,2,22.711,293.196,266.121,0,2552,2552,5,1,-10921639,119.381,64,15,255,11580,101.341,5.182,0.858,1.088
ID315806,315806,1,21.246,387.669,342.156,0,2552,2552,5,1,-10921639,108.041,42,10,255,10480,102.881,5.144,0.895,0.992
ID315808,315808,2,22.477,298.692,264.996,0,2553,2553,5,1,-10921639,118.351,71,13,255,11480,101.042,5.145,0.853,1.079
ID315809,315809,1,21.418,386.004,348.291,0,2553,2553,5,1,-10921639,107.814,54,10,255,10458,103.686,5.137,0.892,0.981
ID315807,315807,0,10.506,267.030,125.288,0,2553,2553,5,1,-10921639,34.598,4,1,255,3356,73.276,2.000,0.900,0.447
ID315812,315812,1,21.279,383.482,354.020,0,2554,2554,5,1,-10921639,107.814,47,9,255,10458,104.031,5.174,0.896,0.979
ID315810,315810,0,10.596,267.082,125.314,0,2554,2554,5,1,-10921639,34.866,4,1,255,3382,73.996,2.000,0.906,0.448
ID315811,315811,2,22.094,304.270,263.678,0,2554,2554,5,1,-10921639,118.887,72,12,255,11532,100.852,5.172,0.849,1.082
ID315813,315813,0,10.595,267.078,125.358,0,2555,2555,5,1,-10921639,34.948,4,1,255,3390,73.807,2.000,0.908,0.451
ID315814,315814,2,22.400,310.152,262.011,0,2555,2555,5,1,-10921639,120.814,72,14,255,11719,102.241,5.135,0.853,1.088
ID315815,315815,1,21.421,380.003,359.275,0,2555,2555,5,1,-10921639,106.361,45,10,255,10317,103.461,5.084,0.897,0.972
ID315816,315816,0,10.535,267.124,125.411,0,2556,2556,5,1,-10921639,34.887,4,1,255,3384,73.358,2.000,0.906,0.452
ID315817,315817,2,22.301,316.096,260.082,0,2556,2556,5,1,-10921639,121.608,74,13,255,11796,102.155,5.137,0.853,1.096
ID315818,315818,1,20.912,375.687,363.562,0,2556,2556,5,1,-10921639,104.959,43,7,255,10181,103.126,5.168,0.896,0.962
ID315820,315820,2,22.247,321.966,257.901,0,2557,2557,5,1,-10921639,120.505,65,12,255,11689,101.188,8.676,0.855,1.098
ID315821,315821,1,20.845,370.525,366.866,0,2557,2557,5,1,-10921639,103.485,44,6,255,10038,103.349,5.116,0.894,0.945
ID315819,315819,0,10.693,267.271,125.431,0,2557,2557,5,1,-10921639,35.402,4,1,255,3434,74.717,2.000,0.915,0.453
ID315824,315824,1,20.977,364.699,368.973,0,2558,2558,5,1,-10921639,103.268,42,8,255,10017,103.404,5.151,0.897,0.945
ID315822,315822,0,10.676,267.315,125.492,0,2558,2558,5,1,-10921639,35.649,4,1,255,3458,74.966,2.000,0.912,0.454
ID315823,315823,2,21.985,327.715,255.466,0,2558,2558,5,1,-10921639,118.526,65,13,255,11497,101.399,5.168,0.853,1.076
ID315825,315825,0,10.704,267.337,125.540,0,2559,2559,5,1,-10921639,35.711,4,1,255,3464,75.202,2.000,0.912,0.453
ID315826,315826,2,22.139,333.141,252.863,0,2559,2559,5,1,-10921639,117.938,59,13,255,11440,100.572,5.127,0.855,1.081
ID315827,315827,1,20.632,358.503,369.712,0,2559,2559,5,1,-10921639,104.124,42,8,255,10100,103.787,5.149,0.884,0.941
ID315832,315832,2,22.090,338.109,250.246,0,2560,2560,5,1,-10921639,114.701,66,13,255,11126,99.713,5.162,0.855,1.061
ID315833,315833,1,20.759,352.042,369.461,0,2560,2560,5,1,-10921639,106.505,46,7,255,10331,105.588,5.155,0.886,0.948
ID315831,315831,0,10.935,267.408,125.548,0,2560,2560,5,1,-10921639,36.515,4,1,255,3542,77.103,2.000,0.917,0.453
ID315828,315828,0,10.948,267.405,125.572,0,2561,2561,5,1,-10921639,36.454,4,1,255,3536,77.138,2.000,0.921,0.453
ID315829,315829,2,21.732,342.638,247.557,0,2561,2561,5,1,-10921639,112.608,58,12,255,10923,100.979,5.244,0.852,1.026
ID315830,315830,1,20.823,345.616,368.084,0,2561,2561,5,1,-10921639,106.918,48,8,255,10371,104.286,5.154,0.872,0.955
ID315837,315837,0,10.887,267.376,125.620,0,2562,2562,5,1,-10921639,36.093,4,1,255,3501,76.378,2.000,0.918,0.452
ID315838,315838,2,21.760,346.817,244.960,0,2562,2562,5,1,-10921639,108.670,55,15,255,10541,97.957,5.122,0.841,1.013
ID315839,315839,1,20.791,339.276,365.903,0,2562,2562,5,1,-10921639,107.948,52,9,255,10471,104.257,8.726,0.872,0.965
ID315836,315836,1,21.186,333.133,363.057,0,2563,2563,5,1,-10921639,110.258,52,10,255,10695,104.225,8.793,0.883,0.992
ID315834,315834,0,10.980,267.409,125.666,0,2563,2563,5,1,-10921639,36.340,4,1,255,3525,77.078,2.000,0.922,0.452
ID315835,315835,2,21.601,350.459,242.534,0,2563,2563,5,1,-10921639,108.866,51,12,255,10560,99.796,5.114,0.839,0.996
ID315840,315840,0,11.551,267.544,125.604,0,2564,2564,5,1,-10921639,38.505,4,0,255,3735,81.541,2.000,0.921,0.453
ID315841,315841,2,21.794,353.822,240.207,0,2564,2564,5,1,-10921639,107.021,52,13,255,10381,97.645,5.117,0.847,1.005
ID315842,315842,1,20.689,327.385,359.720,0,2564,2564,5,1,-10921639,107.278,47,9,255,10406,104.211,5.106,0.870,0.958
ID315844,315844,2,21.318,356.680,237.994,0,2565,2565,5,1,-10921639,102.928,49,14,255,9984,95.167,5.120,0.851,0.994
ID315845,315845,1,21.228,321.725,356.025,0,2565,2565,5,1,-10921639,110.505,47,9,255,10719,105.184,8.717,0.876,0.981
ID315843,315843,0,11.558,267.596,125.576,0,2565,2565,5,1,-10921639,38.454,4,0,255,3730,81.406,2.000,0.924,0.454
ID315848,315848,1,21.213,316.498,352.075,0,2566,2566,5,1,-10921639,110.536,49,10,255,10722,104.814,5.061,0.874,0.984
ID315846,315846,0,11.485,267.554,125.558,0,2566,2566,5,1,-10921639,38.289,3,1,255,3714,81.344,2.000,0.921,0.451
ID315847,315847,2,21.346,359.209,235.867,0,2566,2566,5,1,-10921639,102.041,47,12,255,9898,95.778,5.080,0.851,0.980
ID315849,315849,0,10.835,267.383,125.544,0,2567,2567,5,1,-10921639,36.134,4,1,255,3505,76.287,2.000,0.918,0.453
ID315850,315850,2,20.869,361.388,233.863,0,2567,2567,5,1,-10921639,99.010,47,12,255,9604,94.926,5.063,0.850,0.958
ID315851,315851,1,21.372,311.468,347.934,0,2567,2567,5,1,-10921639,110.629,49,8,255,10731,106.386,8.688,0.886,0.977
ID315852,315852,0,10.664,267.287,125.428,0,2568,2568,5,1,-10921639,35.299,4,1,255,3424,74.649,2.000,0.919,0.453
ID315853,315853,2,20.692,363.281,232.008,0,2568,2568,5,1,-10921639,96.887,46,13,255,9398,94.586,5.077,0.848,0.940
ID315854,315854,1,21.052,306.732,343.720,0,2568,2568,5,1,-10921639,107.216,50,10,255,10400,103.727,5.037,0.887,0.972
ID315856,315856,2,20.255,364.967,230.295,0,2569,2569,5,1,-10921639,93.959,42,11,255,9114,92.745,5.040,0.841,0.926
ID315857,315857,1,21.335,302.099,339.341,0,2569,2569,5,1,-10921639,106.330,47,9,255,10314,102.692,5.064,0.894,0.978
ID315855,315855,0,10.619,267.233,125.306,0,2569,2569,5,1,-10921639,34.928,4,1,255,3388,74.088,2.000,0.914,0.450
ID315860,315860,1,21.772,297.776,335.074,0,2570,2570,5,1,-10921639,107.649,49,10,255,10442,104.616,5.090,0.899,0.974
ID315858,315858,0,10.637,267.171,125.226,0,2570,2570,5,1,-10921639,34.711,3,1,255,3367,74.644,2.532,0.915,0.444
ID315859,315859,2,20.265,366.395,228.880,0,2570,2570,5,1,-10921639,94.082,46,12,255,9126,94.485,5.034,0.841,0.910
ID315861,315861,0,10.528,267.114,125.203,0,2571,2571,5,1,-10921639,34.165,3,0,255,3314,74.146,2.532,0.917,0.441
ID315862,315862,2,19.760,367.608,227.578,0,2571,2571,5,1,-10921639,92.340,43,11,255,8957,92.435,5.097,0.840,0.912
ID315863,315863,1,21.388,293.655,330.856,0,2571,2571,5,1,-10921639,105.505,48,10,255,10234,102.454,5.065,0.895,0.973
ID315864,315864,0,10.477,267.080,125.170,0,2572,2572,5,1,-10921639,33.990,4,1,255,3297,73.880,2.532,0.910,0.439
ID315865,315865,2,19.573,368.656,226.443,0,2572,2572,5,1,-10921639,90.897,43,10,255,8817,91.872,5.010,0.833,0.900
ID315866,315866,1,21.076,289.686,326.615,0,2572,2572,5,1,-10921639,103.381,46,10,255,10028,99.868,5.052,0.892,0.976
ID315868,315868,2,19.346,369.455,225.566,0,2573,2573,5,1,-10921639,90.237,43,10,255,8753,91.509,5.031,0.835,0.898
ID315869,315869,1,21.508,285.841,322.385,0,2573,2573,5,1,-10921639,104.876,43,9,255,10173,102.516,5.153,0.892,0.965
ID315867,315867,0,10.523,267.028,125.165,0,2573,2573,5,1,-10921639,34.196,4,1,255,3317,73.822,2.532,0.909,0.441
ID315872,315872,2,19.726,370.116,224.834,0,2574,2574,5,1,-10921639,89.856,43,12,255,8716,92.106,5.001,0.836,0.889
ID315874,315874,1,21.530,282.156,318.361,0,2574,2574,5,1,-10921639,104.742,48,11,255,10160,102.437,5.080,0.891,0.963
ID315870,315870,0,10.422,267.053,125.123,0,2574,2574,5,1,-10921639,33.773,4,1,255,3276,73.547,2.532,0.913,0.438
ID315873,315873,2,19.598,370.721,224.227,0,2575,2575,5,1,-10921639,89.381,37,11,255,8670,92.327,4.997,0.834,0.881
ID315875,315875,1,20.989,278.666,314.419,0,2575,2575,5,1,-10921639,101.082,42,10,255,9805,99.797,5.190,0.887,0.952
ID315871,315871,0,10.420,267.088,125.092,0,2575,2575,5,1,-10921639,33.742,3,1,255,3273,73.532,2.532,0.913,0.438
ID315876,315876,0,10.443,267.037,125.091,0,2576,2576,5,1,-10921639,33.938,4,1,255,3292,73.437,2.532,0.911,0.440
ID315877,315877,2,19.607,370.959,223.927,0,2576,2576,5,1,-10921639,88.763,40,12,255,8610,91.586,4.979,0.837,0.883
ID315878,315878,1,21.414,275.244,310.667,0,2576,2576,5,1,-10921639,102.361,41,10,255,9929,102.286,5.151,0.890,0.943
ID315880,315880,2,19.432,371.055,223.768,0,2577,2577,5,1,-10921639,88.505,42,12,255,8585,90.741,4.986,0.835,0.888
ID315881,315881,1,21.665,271.925,307.022,0,2577,2577,5,1,-10921639,102.577,40,11,255,9950,102.066,5.069,0.890,0.946
ID315879,315879,0,10.534,266.949,125.125,0,2577,2577,5,1,-10921639,34.299,4,1,255,3327,73.810,2.532,0.909,0.443
ID315885,315885,0,10.497,266.894,125.169,0,2578,2578,5,1,-10921639,34.062,3,1,255,3304,73.230,2.000,0.917,0.445
ID315886,315886,2,19.393,371.062,223.759,0,2578,2578,5,1,-10921639,88.340,41,11,255,8569,90.616,4.990,0.834,0.887
ID315887,315887,1,20.921,268.753,303.511,0,2578,2578,5,1,-10921639,98.742,41,10,255,9578,100.390,5.066,0.884,0.923
ID315888,315888,0,10.541,266.981,125.152,0,2579,2579,5,1,-10921639,34.155,3,1,255,3313,73.896,2.533,0.915,0.442
ID315889,315889,2,19.598,370.987,223.910,0,2579,2579,5,1,-10921639,88.990,42,12,255,8632,91.321,4.982,0.835,0.887
ID315890,315890,1,20.954,265.696,300.282,0,2579,2579,5,1,-10921639,97.536,41,10,255,9461,100.414,5.162,0.881,0.910
ID315884,315884,1,20.868,262.711,297.172,0,2580,2580,5,1,-10921639,96.113,38,10,255,9323,99.652,5.125,0.882,0.904
ID315882,315882,0,10.558,267.028,125.207,0,2580,2580,5,1,-10921639,34.340,3,1,255,3331,73.943,2.527,0.915,0.444
ID315883,315883,2,19.604,370.796,224.222,0,2580,2580,5,1,-10921639,89.165,41,10,255,8649,92.134,4.998,0.835,0.881
ID315892,315892,2,19.449,370.425,224.799,0,2581,2581,5,1,-10921639,89.608,45,10,255,8692,91.586,5.010,0.835,0.891
ID315893,315893,1,20.712,259.834,294.233,0,2581,2581,5,1,-10921639,95.113,39,10,255,9226,98.711,5.094,0.870,0.897
ID315891,315891,0,10.588,267.106,125.246,0,2581,2581,5,1,-10921639,34.515,4,1,255,3348,74.478,2.532,0.915,0.443
ID315896,315896,1,20.572,257.101,291.494,0,2582,2582,5,1,-10921639,95.381,38,7,255,9252,100.540,5.102,0.855,0.875
ID315894,315894,0,10.644,267.202,125.291,0,2582,2582,5,1,-10921639,34.938,4,1,255,3389,74.286,2.000,0.912,0.449
ID315895,315895,2,19.338,369.957,225.411,0,2582,2582,5,1,-10921639,88.701,40,9,255,8604,90.680,5.024,0.833,0.889
ID315900,315900,0,10.601,267.271,125.348,0,2583,2583,5,1,-10921639,34.856,4,1,255,3381,73.998,2.000,0.920,0.451
ID315901,315901,2,19.607,369.278,226.175,0,2583,2583,5,1,-10921639,89.979,39,12,255,8728,91.277,5.016,0.835,0.897
ID315902,315902,1,20.023,254.402,288.983,0,2583,2583,5,1,-10921639,92.979,41,10,255,9019,96.095,5.064,0.835,0.881
ID315897,315897,0,10.606,267.325,125.375,0,2584,2584,5,1,-10921639,34.979,4,1,255,3393,74.266,2.000,0.917,0.451
ID315898,315898,2,19.749,368.512,227.044,0,2584,2584,5,1,-10921639,91.052,43,12,255,8832,93.143,5.021,0.836,0.890
ID315899,315899,1,20.113,251.678,286.745,0,2584,2584,5,1,-10921639,92.794,38,9,255,9001,96.659,5.017,0.834,0.873
ID315904,315904,2,19.874,367.557,228.014,0,2585,2585,5,1,-10921639,91.753,42,12,255,8900,93.383,5.023,0.836,0.895
ID315905,315905,1,20.006,249.120,284.761,0,2585,2585,5,1,-10921639,92.021,42,11,255,8926,94.557,5.061,0.849,0.894
ID315903,315903,0,10.640,267.316,125.387,0,2585,2585,5,1,-10921639,35.330,4,1,255,3427,74.308,2.000,0.912,0.454
ID315908,315908,1,19.907,246.547,282.962,0,2586,2586,5,1,-10921639,89.969,40,10,255,8727,95.546,5.021,0.865,0.874
ID315906,315906,0,10.611,267.247,125.374,0,2586,2586,5,1,-10921639,34.866,4,1,255,3382,74.164,2.000,0.919,0.450
ID315907,315907,2,20.075,366.396,229.050,0,2586,2586,5,1,-10921639,92.876,43,13,255,9009,93.678,5.057,0.841,0.906
ID315909,315909,0,10.571,267.163,125.406,0,2587,2587,5,1,-10921639,34.928,4,1,255,3388,73.502,2.000,0.913,0.453
ID315910,315910,2,20.059,365.101,230.174,0,2587,2587,5,1,-10921639,92.247,41,12,255,8948,92.384,5.040,0.837,0.910
ID315911,315911,1,19.227,244.169,281.436,0,2587,2587,5,1,-10921639,85.237,33,8,255,8268,93.044,5.037,0.871,0.853
ID315912,315912,0,10.671,267.161,125.349,0,2588,2588,5,1,-10921639,35.165,4,1,255,3411,74.230,2.000,0.910,0.451
ID315913,315913,2,20.076,363.777,231.355,0,2588,2588,5,1,-10921639,93.371,41,11,255,9057,93.097,5.014,0.835,0.913
ID315914,315914,1,19.518,241.698,280.140,0,2588,2588,5,1,-10921639,85.175,29,8,255,8262,95.572,5.034,0.876,0.832
ID315916,315916,2,20.347,362.302,232.728,0,2589,2589,5,1,-10921639,94.845,45,12,255,9200,94.356,5.020,0.841,0.918
ID315917,315917,1,19.545,239.363,279.152,0,2589,2589,5,1,-10921639,84.814,29,8,255,8227,96.807,4.995,0.878,0.819
ID315915,315915,0,10.624,267.222,125.303,0,2589,2589,5,1,-10921639,34.732,4,1,255,3369,74.134,2.000,0.923,0.450
ID315924,315924,0,10.602,267.256,125.279,0,2590,2590,5,1,-10921639,34.804,4,1,255,3376,74.039,2.000,0.912,0.449
ID315925,315925,2,20.440,360.753,234.079,0,2590,2590,5,1,-10921639,95.031,43,13,255,9218,93.896,5.039,0.837,0.923
ID315926,315926,1,18.862,236.952,278.440,0,2590,2590,5,1,-10921639,82.711,31,7,255,8023,93.203,5.091,0.872,0.827
ID315920,315920,1,19.593,234.624,277.985,0,2591,2591,5,1,-10921639,85.433,31,9,255,8287,96.311,4.982,0.875,0.828
ID315918,315918,0,10.636,267.198,125.282,0,2591,2591,5,1,-10921639,34.856,3,1,255,3381,74.362,2.000,0.912,0.447
ID315919,315919,2,20.282,358.969,235.560,0,2591,2591,5,1,-10921639,96.216,46,13,255,9333,92.410,5.078,0.837,0.949
ID315921,315921,0,10.674,267.167,125.251,0,2592,2592,5,1,-10921639,34.814,4,1,255,3377,74.881,2.532,0.916,0.445
ID315922,315922,2,20.771,357.097,237.046,0,2592,2592,5,1,-10921639,97.371,43,14,255,9445,94.040,5.073,0.840,0.945
ID315923,315923,1,19.289,232.276,277.833,0,2592,2592,5,1,-10921639,83.660,31,8,255,8115,94.338,4.990,0.875,0.828
ID315928,315928,2,20.747,355.156,238.574,0,2593,2593,5,1,-10921639,99.361,51,12,255,9638,93.820,5.070,0.839,0.966
ID315929,315929,1,19.606,229.892,277.995,0,2593,2593,5,1,-10921639,84.433,34,9,255,8190,95.418,4.992,0.877,0.827
ID315927,315927,0,10.617,267.148,125.235,0,2593,2593,5,1,-10921639,34.505,3,1,255,3347,74.653,2.532,0.914,0.441
ID315933,315933,0,10.605,267.095,125.238,0,2594,2594,5,1,-10921639,34.660,4,1,255,3362,74.386,2.532,0.911,0.444
ID315934,315934,2,20.904,353.025,240.103,0,2594,2594,5,1,-10921639,99.320,48,14,255,9634,94.077,5.090,0.829,0.957
ID315935,315935,1,18.700,227.557,278.456,0,2594,2594,5,1,-10921639,82.526,30,7,255,8005,93.740,5.032,0.872,0.820
ID315932,315932,1,19.606,225.198,279.141,0,2595,2595,5,1,-10921639,84.773,28,9,255,8223,95.575,5.018,0.879,0.830
ID315930,315930,0,10.577,267.110,125.211,0,2595,2595,5,1,-10921639,34.412,4,1,255,3338,74.263,2.532,0.913,0.442
ID315931,315931,2,20.709,350.754,241.748,0,2595,2595,5,1,-10921639,99.680,48,14,255,9669,94.158,5.142,0.824,0.956
ID315936,315936,0,10.529,267.105,125.195,0,2596,2596,5,1,-10921639,34.330,4,1,255,3330,74.044,2.532,0.912,0.442
ID315937,315937,2,20.645,348.457,243.290,0,2596,2596,5,1,-10921639,100.021,48,12,255,9702,95.585,5.159,0.823,0.945
ID315938,315938,1,19.802,222.768,280.161,0,2596,2596,5,1,-10921639,86.000,33,9,255,8342,97.144,5.006,0.882,0.830
ID315940,315940,2,21.144,345.891,244.969,0,2597,2597,5,1,-10921639,101.227,50,16,255,9819,95.714,5.111,0.831,0.960
ID315941,315941,1,19.272,220.396,281.528,0,2597,2597,5,1,-10921639,85.371,32,6,255,8281,95.063,5.006,0.878,0.839
ID315939,315939,0,10.461,267.078,125.177,0,2597,2597,5,1,-10921639,33.990,4,1,255,3297,73.857,2.532,0.907,0.438
ID315944,315944,1,20.034,217.957,283.159,0,2598,2598,5,1,-10921639,87.495,32,9,255,8487,96.761,5.023,0.883,0.848
ID315942,315942,0,10.518,267.025,125.176,0,2598,2598,5,1,-10921639,34.021,3,1,255,3300,73.953,2.532,0.914,0.439
ID315943,315943,2,21.142,343.345,246.588,0,2598,2598,5,1,-10921639,103.041,52,16,255,9995,96.465,5.080,0.838,0.974
ID315945,315945,0,10.499,267.005,125.189,0,2599,2599,5,1,-10921639,34.144,4,1,255,3312,73.666,2.516,0.911,0.442
ID315946,315946,2,20.956,340.583,248.233,0,2599,2599,5,1,-10921639,101.546,47,12,255,9850,95.144,5.063,0.834,0.971
ID315947,315947,1,19.961,215.533,285.115,0,2599,2599,5,1,-10921639,88.237,30,9,255,8559,97.934,5.008,0.886,0.847
ID315948,315948,0,10.527,267.025,125.205,0,2600,2600,5,1,-10921639,34.351,4,1,255,3332,73.695,2.516,0.909,0.444
ID315949,315949,2,21.018,337.734,249.929,0,2600,2600,5,1,-10921639,101.557,51,13,255,9851,94.789,5.107,0.831,0.973
ID315950,315950,1,20.235,213.183,287.359,0,2600,2600,5,1,-10921639,90.103,34,8,255,8740,97.814,5.082,0.887,0.866
ID315956,315956,1,20.476,210.734,289.928,0,2601,2601,5,1,-10921639,91.216,33,9,255,8848,97.726,5.071,0.887,0.877
ID315954,315954,0,10.530,267.050,125.249,0,2601,2601,5,1,-10921639,34.278,3,1,255,3325,73.885,2.506,0.909,0.442
ID315955,315955,2,21.029,334.728,251.616,0,2601,2601,5,1,-10921639,102.474,49,11,255,9940,96.253,5.193,0.835,0.969
ID315957,315957,0,10.627,267.098,125.271,0,2602,2602,5,1,-10921639,34.629,3,1,255,3359,74.382,2.512,0.915,0.445
ID315958,315958,2,21.331,331.714,253.226,0,2602,2602,5,1,-10921639,102.753,49,13,255,9967,97.282,5.110,0.846,0.968
ID315959,315959,1,20.736,208.448,292.770,0,2602,2602,5,1,-10921639,93.845,35,10,255,9103,100.519,5.046,0.888,0.878
ID315952,315952,2,21.263,328.427,254.924,0,2603,2603,5,1,-10921639,103.093,51,13,255,10000,96.725,5.089,0.851,0.980
ID315953,315953,1,21.105,206.072,295.982,0,2603,2603,5,1,-10921639,95.278,35,10,255,9242,99.123,5.057,0.889,0.905
ID315951,315951,0,10.656,267.113,125.320,0,2603,2603,5,1,-10921639,34.990,3,1,255,3394,74.430,2.000,0.911,0.448
ID315960,315960,0,10.652,267.172,125.364,0,2604,2604,5,1,-10921639,35.093,4,1,255,3404,74.225,2.000,0.913,0.451
ID315961,315961,2,21.388,325.151,256.445,0,2604,2604,5,1,-10921639,104.804,50,12,255,10166,97.692,5.225,0.853,0.988
ID315962,315962,1,20.969,203.787,299.467,0,2604,2604,5,1,-10921639,96.268,36,9,255,9338,100.420,5.057,0.891,0.903
ID315964,315964,2,21.637,321.634,257.963,0,2605,2605,5,1,-10921639,105.505,54,13,255,10234,98.586,5.117,0.852,0.985
ID315965,315965,1,21.492,201.610,303.241,0,2605,2605,5,1,-10921639,100.000,38,10,255,9700,102.927,5.146,0.896,0.918
ID315963,315963,0,10.688,267.203,125.367,0,2605,2605,5,1,-10921639,35.309,4,1,255,3425,74.475,2.000,0.910,0.452
ID315968,315968,1,21.265,199.488,307.378,0,2606,2606,5,1,-10921639,100.753,40,8,255,9773,102.478,5.214,0.893,0.927
ID315966,315966,0,10.638,267.149,125.361,0,2606,2606,5,1,-10921639,35.113,4,1,255,3406,74.086,2.000,0.909,0.451
ID315967,315967,2,21.604,317.985,259.324,0,2606,2606,5,1,-10921639,105.928,54,13,255,10275,98.242,5.185,0.852,0.992
ID315969,315969,0,10.674,267.130,125.317,0,2607,2607,5,1,-10921639,35.113,4,1,255,3406,74.614,2.000,0.908,0.448
ID315970,315970,2,21.659,314.095,260.736,0,2607,2607,5,1,-10921639,106.361,54,13,255,10317,97.893,5.153,0.850,0.998
ID315971,315971,1,21.477,197.467,311.812,0,2607,2607,5,1,-10921639,101.247,45,8,255,9821,102.516,5.174,0.896,0.933
ID315972,315972,0,10.668,267.106,125.265,0,2608,2608,5,1,-10921639,34.990,4,1,255,3394,74.636,2.530,0.908,0.446
ID315973,315973,2,21.893,310.188,261.939,0,2608,2608,5,1,-10921639,107.948,58,15,255,10471,98.553,5.137,0.852,1.007
ID315974,315974,1,21.778,195.612,316.484,0,2608,2608,5,1,-10921639,105.784,37,10,255,10261,105.342,5.133,0.900,0.951
ID315980,315980,1,21.759,193.976,321.400,0,2609,2609,5,1,-10921639,103.526,42,10,255,10042,103.086,5.129,0.900,0.952
ID315978,315978,0,10.563,267.070,125.258,0,2609,2609,5,1,-10921639,34.577,4,1,255,3354,73.978,2.504,0.905,0.444
ID315979,315979,2,22.003,306.038,263.105,0,2609,2609,5,1,-10921639,108.835,56,14,255,10557,98.696,5.148,0.855,1.017
